Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Country
28677,-0.483426284,1.428073871,-0.121501173,-0.120534895,0.376877137,-1.303104027,0.718221517,0.25324065,-0.676130515,-1.35400947,0.155510251,0.130190835,-0.062112759,-0.788289,0.269049738,0.351342325,1.032502684,-0.291290143,-1.478070265,-0.325269176,0.141122101,0.34888193,0.124001792,0.301689713,-1.020386255,0.022734238,0.075817207,0.19003591,0.76,0,Canada
35919,-0.718260832,1.291626565,0.860736394,0.276383065,0.445159494,0.202702828,0.939409706,-2.062381473,-0.5083024,-0.157058449,-0.900588879,0.567749856,1.805437243,-0.297029088,0.596029023,0.096862586,-0.812238377,0.064522752,0.047076003,-0.301396473,1.497519527,-0.211605333,-0.206409442,-0.430000682,0.436540901,-0.332084705,0.048982561,-0.231325412,99.95,0,UK
76008,-0.641907034,1.406001166,1.14564005,1.262539793,0.697391735,-0.69107875,0.74318896,-0.149722475,-1.000418354,-0.744823746,0.716220095,0.466431878,1.22637981,-1.327480047,1.508402588,-0.450638743,1.380142134,0.035155993,0.094004969,0.095865887,0.111076553,0.453590154,-0.290334209,0.342815049,0.055653784,-0.212943279,0.058373913,0.13728988,1,0,UK
80636,-5.210561937,4.21631779,-1.879442284,2.033231035,-3.56600561,-0.51766784,-3.326801829,4.286885377,-1.968695878,-0.431485799,-0.380204169,1.576542824,-0.210852839,3.12200686,-0.393833716,2.192506357,0.703298827,0.91629594,-0.843450537,-1.101657568,0.583567272,-0.02538217,0.548608814,0.458073042,-0.545406792,-0.349940014,-1.820635023,-0.397324078,12.93,0,France
24957,-3.618729283,-1.687831014,-0.666834175,1.203851323,3.683117831,3.838760757,-1.358850557,-3.032504202,1.086421891,-0.445412255,0.444295115,-2.398196423,1.412528107,1.588895088,-0.341238721,-0.235018224,0.521030817,0.464870177,1.496902067,-1.178728867,-1.424332619,0.179330974,1.968972775,0.972231845,0.547443852,-0.181748472,0.858651733,-0.6252462,106.94,0,USA
123290,2.016487632,-0.389578894,-0.50775989,0.340622489,-0.388308979,-0.020093832,-0.65156855,0.038216215,1.441209819,-0.177398412,-1.239294444,0.473307202,0.435566309,-0.281460172,0.51299595,0.177958615,-0.647950802,0.301305741,-0.105797079,-0.175455566,0.167734395,0.727848045,0.118337684,0.50382597,-0.026899594,-0.230570483,0.038926959,-0.032664899,4.99,0,France
43194,-2.29656598,2.014836489,0.241642075,-1.793149206,-0.633625155,-0.31341162,-0.185905326,0.851712527,1.233473499,1.43570685,0.936309541,0.137121701,-1.391843952,0.227872165,0.304870049,0.684552087,-0.596027976,-0.120130797,-0.915879684,0.716111883,-0.224296291,-0.370847125,0.109899805,-0.336624519,0.022913482,0.793868281,0.786208655,0.403409004,0.23,0,France
157297,-0.453570208,0.313942861,-2.154367109,-1.369789873,3.609062124,3.133053549,1.285428629,0.230429814,-0.165119937,0.029665011,-0.19756356,-0.133990046,-0.489988461,0.50256129,0.049833825,-1.255142756,-0.284667629,-0.503408657,0.391007117,-0.194869355,0.234121821,0.960318197,-0.095042206,0.761134788,-0.383162678,-0.207812444,-0.329962225,0.121239258,69,0,Canada
41573,1.274632068,-0.96089525,0.63789527,-0.842772737,-0.960220335,0.535976412,-1.116669835,0.148381515,-0.452428333,0.616254923,0.285357523,0.435038602,1.485392756,-0.795013172,-0.371718033,1.675720504,-0.424259479,-0.274836494,1.16053978,0.323007517,0.333921196,0.919991037,-0.329619212,-0.751397162,0.596639233,-0.001810316,0.039950919,0.016984054,73.5,0,Australia
126294,-2.555019084,2.319888507,-0.818573185,-2.074352027,-0.671370998,-1.192544256,-0.228153351,0.84443157,1.498430814,0.155816173,-0.78730196,0.609071332,0.751116796,-1.621174506,-0.414360251,1.389639146,0.180475652,-0.210498962,-1.672462246,0.454759504,-0.350774188,-0.821526335,0.2795236,-0.273274781,-0.426420688,0.668304421,0.327672867,0.413476341,4,0,Canada
28589,-0.343297286,-0.679725528,0.518887058,-1.790167981,0.972440612,-1.03419637,0.217868383,-0.230786234,-1.309125693,0.610407142,0.471305385,-0.643958915,-0.487974817,0.03725148,-0.813553474,1.440098952,-0.562522041,-0.972178153,0.805218138,0.273949318,-0.007541846,-0.303200457,0.281640106,-0.563734029,-1.082446867,-0.869030628,-0.00293731,0.001977318,30,0,USA
71344,-1.31550916,0.902687263,0.732329706,-1.1964793,1.350400634,0.678378116,1.005159222,-0.13137982,-0.134318413,0.315005757,0.121418822,-0.044357759,-0.181058322,-0.01916883,0.19688387,0.696067252,-1.285492047,-0.249971643,0.172615146,-0.084151291,-0.5753573,-1.629587135,-0.098155453,-1.764276129,0.287681868,-0.047248487,-0.696401685,-0.117233821,22.9,0,USA
68911,0.415723416,-2.038747003,-0.189795122,0.076072453,-1.238377792,-0.090386641,0.085041575,-0.297792748,-0.90317479,0.466149047,-1.129977815,0.252443733,1.930115516,-0.243242041,1.063314041,-0.833702598,-0.584894485,1.606401804,-0.994405206,0.673334692,0.084216061,-0.342856125,-0.597502046,-0.372935598,0.299028876,0.653900843,-0.091695022,0.104263253,524.9,0,Australia
157540,-6.069358469,-5.780258194,-1.776958534,2.421975296,-0.58384668,0.393002999,0.793442724,0.315730157,0.51970947,-0.100716362,-0.167275182,0.521580225,0.944563569,0.261028341,1.582803793,0.387430925,-0.146321892,1.570650451,3.722368522,-2.174404104,-0.496031431,1.631542273,3.56501239,-0.909351271,-0.042187996,0.644348333,0.666045101,0.063262193,500,0,Germany
47779,1.439278506,-0.605002027,-0.174288452,-1.04518742,-0.389151825,-0.003687732,-0.634434625,-0.00691739,-0.922476794,0.817517224,0.215483495,-0.461356211,0.166281954,-0.008566361,0.125306761,1.64491693,-0.456551725,-0.288185523,1.216703706,0.141470962,0.273110241,0.678992245,-0.332871424,-0.912186214,0.77849804,0.021139774,-0.006035881,-0.008965521,24.45,0,France
76396,1.238119383,0.286536933,0.142490479,1.118034767,0.227086074,0.163241531,0.090846283,-0.015713136,-0.0730307,0.060930806,0.388543997,1.442814601,1.04144861,-0.034753799,-1.107724429,-0.046031628,-0.628312424,0.099320277,0.586471981,-0.066128764,-0.12387431,-0.115951943,-0.213379337,-0.459338548,0.855644335,-0.310955459,0.027136351,0.001824604,1,0,Canada
67958,1.226794074,-1.34492921,1.580417111,-0.313458038,-1.988461854,0.847558206,-1.94057428,0.676813031,0.898719325,0.474369132,0.2485497,-0.90532545,-3.065847847,-0.576869496,-1.494090982,0.603211234,1.088781732,-0.951835545,0.942058765,-0.185798929,0.182903108,0.747831306,-0.036483707,0.019241231,0.277616361,-0.023345689,0.07978001,0.006945114,2,0,Australia
166843,1.521735682,-1.167017922,0.81241391,1.941409002,-1.472167964,0.929643081,-1.234924154,0.361105423,2.232839048,-0.286598816,-1.42899056,1.357650235,0.75317867,-1.388444005,-1.663733219,-0.324716774,0.022512753,0.021413004,-0.331343277,0.111528468,0.240062856,0.929225512,0.054986473,1.203182718,-0.187298289,-0.552272265,0.106691231,0.022241114,164.5,0,Canada
28840,1.269586263,0.11215349,-0.06457119,0.136259082,0.424122837,0.579623034,-0.149620584,0.16882559,-0.120746391,0.061793313,0.482978247,0.678763056,0.41928931,0.388576505,0.685995806,0.60468473,-0.887969759,-0.048645654,0.324804633,-0.071389745,-0.267734773,-0.770454783,-0.014332065,-1.347985402,0.294904541,0.191228629,-0.018401744,-0.008389156,1.98,0,Australia
76341,-0.379950909,1.124254082,1.234483414,0.865952795,0.170535077,-0.791762411,0.862466506,-0.157916328,-0.634725312,-0.047852045,-0.407562898,0.208024718,0.639563659,0.192176805,0.954127092,-0.361886723,-0.225083258,0.034554099,0.391314417,0.225544128,0.130715678,0.535537488,-0.119979525,0.414697652,-0.164365206,-0.320021046,0.413768019,0.229421859,22.5,0,Australia
36243,1.053317755,-0.442253495,0.17204627,0.384860373,-0.554753069,-0.331050674,-0.00396502,-0.049954351,-1.548723978,0.872864302,1.606837232,0.890316074,0.203342997,0.615191697,0.166591249,-1.657721011,0.004578475,0.654523801,-1.034489594,-0.359924289,-0.592868289,-1.509781555,0.17382216,0.134133774,0.12657562,-0.751905895,0.022750313,0.036036156,111.97,0,USA
76081,-0.822973211,1.56782566,0.065036635,0.422857057,0.831671737,0.105291015,1.108172779,-0.21572097,0.47643478,2.162317231,1.824092869,0.35769985,-0.772659774,0.064003377,0.677636147,-1.21805747,-0.082427588,-0.59867153,-0.157614323,0.641704674,-0.050114135,0.911356725,0.005355751,-0.301961984,-0.785838199,-0.464976273,0.107848771,-0.496057374,4,0,UK
44873,1.17621714,0.493799286,-0.401157643,1.077967569,0.349939475,-0.236828697,0.046478389,0.114930726,-0.182291881,-0.413353027,1.50974648,0.118527083,-1.003306221,-0.663143619,0.7359434,0.547251024,0.634296089,0.733097044,-0.521776621,-0.174917698,-0.004885325,0.01190227,-0.131633369,-0.442140141,0.600982609,-0.291856952,0.038078949,0.032346351,1,0,USA
38291,-1.130937657,-0.294264771,2.487114831,0.700714842,0.173716717,1.866446351,-0.550008278,0.878396032,0.297896719,-0.702335348,-0.101224202,-0.434344896,-1.598292827,0.020748464,1.889512235,-1.521589929,1.539523795,-1.646054076,-0.396742969,0.146195328,0.143901882,0.422212215,0.151905912,-0.96278225,-0.278543003,0.629487586,0.106095653,0.07954114,73.9,0,Germany
128406,1.854246295,0.306042927,-0.261971806,3.830080607,0.316987023,0.914008336,-0.29582507,0.225543106,-0.599154528,1.439535241,0.096040395,0.933246093,0.305892603,-0.245201862,-2.670937782,0.563341119,-0.67888565,-0.019422204,-0.980224885,-0.251362044,0.137691321,0.637693952,0.101477587,0.784308987,0.105277569,0.076971986,-0.008215418,-0.048615072,1.51,0,USA
89463,-1.804545318,0.147259549,1.297960064,-1.002293688,1.239468366,2.432408145,-0.058042393,0.838673533,0.245326161,-0.350759436,1.059641096,-0.134673021,-1.840425859,0.331825743,1.01870365,-0.479011244,0.312387458,-1.387855827,-1.106622069,-0.508929143,-0.259041823,-0.464851312,-0.332169457,-1.103892076,-0.130472914,0.175500079,0.125193395,0.006018113,96,0,Germany
48261,-4.530775655,-4.913023829,1.850047521,2.804673447,-1.53205762,0.408945991,-0.085118058,0.947434753,1.055427091,-1.564286097,-2.013556112,-0.209010241,-1.330172193,-0.398303877,-0.874314845,-0.455845316,0.81781132,0.926956716,0.758269207,2.387155282,0.892627285,0.437060083,1.361384201,0.347420415,0.658985803,-0.030203726,-0.153679083,-0.417860581,752.94,0,France
36469,-4.371084663,-10.13720395,-3.459734142,1.851204884,-3.736984829,0.168319645,3.64510489,-0.993649415,-0.925716166,-0.789208827,-0.953301007,-1.054993976,-0.467474059,0.673955452,0.290779592,1.07678436,0.641587898,-0.797730017,-0.005104526,6.124708663,1.940088952,-1.254437469,-2.851292958,0.21502115,-0.305705448,-0.360970941,-0.586115603,0.522673767,3023.76,0,Australia
29291,0.981395991,-0.277495078,0.270267268,0.454382123,0.425275387,1.831891944,-0.453223987,0.638053097,0.244133795,-0.218691331,1.660248827,1.299415862,-0.383029856,0.282578497,0.231316239,-1.242868546,0.881605079,-2.021567381,-0.925412533,-0.205213523,-0.071278795,0.031411282,0.070187779,-1.31837651,0.135940048,0.399231023,0.03901332,-0.011999791,29.47,0,Canada
82456,-0.392835453,-0.440278266,0.732503193,-2.35647064,0.427815548,0.162181232,0.009325017,0.003409803,-3.194978839,1.063310593,0.519431129,-0.112225296,1.650130049,-0.205086905,-0.409129242,-0.604021349,0.218428723,-0.078591225,0.5940117,-0.033952172,-0.354487908,-0.78982132,-0.018842839,-1.185515938,-0.063503866,-0.415465837,0.09789532,0.098554321,39.98,0,USA
81542,-1.134031317,-0.127518146,1.30056619,0.422762251,-0.910617236,-0.129194486,-0.554573594,0.604524108,-1.004130065,0.374067559,-1.797466969,-0.835756893,-0.537241761,0.176827936,0.583294394,-1.505228533,0.242094778,2.041951404,-0.153427971,-0.098584787,-0.095492845,0.000758567,0.009941752,-0.166281521,-0.047441248,-0.14085901,0.302482808,0.068834806,85,0,India
131221,2.300495219,-1.365260904,-1.212086057,-1.801191782,-0.799194946,-0.015182501,-1.171392858,-0.015468276,-1.47673872,1.738187338,0.323173457,-0.264813154,0.40305096,-0.227945847,-0.799630566,-0.334879248,0.141952126,0.434124599,0.270257625,-0.407962173,-0.150088819,0.044048765,0.207822427,0.202250522,-0.131733335,-0.180525677,0.003643368,-0.060514492,10,0,Germany
170503,-1.561808495,2.036964012,-0.887357556,-0.72931852,-0.35334893,-1.255438436,0.293124268,0.667819721,0.333293981,0.362246798,-1.122705481,0.669082881,0.509779079,0.387138727,-0.452141973,0.073280611,-0.151422158,-0.762087062,-0.193952116,0.272862419,-0.299684975,-0.667605907,0.194302908,-0.036628378,-0.217252194,0.163367594,0.421154574,0.223646972,9.99,0,UK
142578,-2.262296281,0.212430315,0.222363505,-2.52226231,0.049222131,-0.211145955,-0.333197955,1.01377264,-1.678439099,-0.222760638,0.187905398,0.193508026,0.697168411,0.29744883,-0.973859052,1.990587189,-0.289739898,-1.029909278,0.709747845,0.160269599,-0.269612289,-1.060971911,0.215608033,0.035022103,0.644898403,-0.62733286,0.238076698,-0.249115581,5.98,0,France
34214,-0.593367564,0.076105735,2.479141204,0.787813759,-0.468073962,1.555597454,-0.355871253,0.745526562,0.653514373,-0.698837746,0.709746847,0.862245673,-0.991085394,-0.479269727,-1.188551345,-0.759942003,0.462582137,-0.336866898,-0.235929473,-0.087930448,0.114632671,0.578569217,-0.001267503,-0.298536979,-0.135631539,-0.331484936,0.12466418,0.02781913,53.22,0,Australia
33244,-1.356977174,-0.076189395,2.30112311,-0.304256916,1.010813783,0.1326016,1.073518562,-0.984059443,0.618644819,1.562453942,1.741172325,-0.486084628,-1.131869869,-0.678995595,1.540771759,-0.519612199,-0.54853741,-0.236179428,1.402882886,0.236263446,-0.543753719,-0.606192868,-0.056424226,-0.319819468,-0.321102795,0.514835367,-1.309999403,-0.648691636,10,0,Australia
79552,1.165790383,0.075195371,-0.081498924,1.016892409,0.476537967,0.824873332,-0.021325796,0.191611536,0.082117417,0.031393438,0.147765177,0.927688568,0.169398205,0.161553654,-0.725901934,-0.191683602,-0.421388317,-0.119303009,0.354578229,-0.089401781,-0.112823375,-0.155087602,-0.23849521,-1.122623394,0.787702014,-0.260541199,0.031922238,-0.002136288,28.31,0,France
169656,0.088177652,0.861154357,-0.281739834,-1.078384867,1.335820081,0.276990142,0.927995843,0.036579612,-0.42161281,-0.286598383,-0.011102097,1.046699277,1.301221224,-0.002543392,-1.108512536,0.391558247,-1.142685359,-0.006743819,0.614932962,0.118986759,-0.270537753,-0.618699401,-0.046526959,-0.327091108,-0.316007834,0.14943006,0.243519757,0.085963861,7.15,0,USA
165892,2.030188596,-0.151456207,-1.19103913,0.233333979,0.035485826,-0.711636874,0.061158549,-0.150854258,0.351349877,0.249227128,0.61738382,0.852390528,-0.282584554,0.517666154,-0.601330253,0.200174288,-0.636598085,-0.229634254,0.556357296,-0.211303949,-0.258645231,-0.674741473,0.286854814,-0.344418435,-0.298818545,0.198727687,-0.07817875,-0.073005737,7.74,0,Australia
41007,-1.505953,-0.626298389,1.541239899,-2.074898397,0.616580865,1.60613819,0.478375185,0.685817849,0.594830543,-1.989093147,1.732738861,1.41635027,-0.142003563,0.175082207,0.88652466,-1.488698859,0.557480976,-1.1636311,-1.041323897,0.269699583,0.335861921,0.801304056,0.143197466,-1.343542998,0.482597668,-0.588582912,0.079862795,0.061020987,179.7,0,Australia
49873,1.144296156,-0.000453676,1.260998982,2.814798785,-0.724271737,0.62948796,-0.720566253,0.321786932,0.728115662,0.429890027,-2.067567431,-0.659339159,-1.585539323,-0.445170262,-1.281039112,0.24747013,-0.088274977,0.042062588,-0.368620118,-0.268851523,-0.028789106,0.204101216,-0.173453566,-0.113844793,0.630586434,0.24948975,0.037781497,0.018723017,1.52,0,France
75083,1.126400539,-0.537734026,0.747153743,-0.099163871,-0.514604267,0.928710389,-0.773941236,0.357064781,0.917034838,-0.356231896,0.442847049,1.348829194,0.560613413,-0.4815506,-0.742628329,0.015331175,-0.172066551,-0.369343473,0.709607671,0.027567817,-0.186451362,-0.31811818,-0.043410763,-0.743628379,0.155585869,1.002970085,-0.024616313,-0.001365435,39.77,0,Canada
38939,-0.919562264,0.9062043,2.283601885,1.107149873,0.629413979,1.2139189,0.18674635,0.396190223,-0.693933139,-0.008781935,-0.535839325,0.523126341,0.793620075,-0.62968578,-1.68342375,1.352032712,-1.476232406,0.702552647,-0.714665872,-0.092860873,-0.01570223,-0.035342988,-0.325046273,-0.95979569,0.191060207,-0.153382332,-0.041607544,0.098481564,9.62,0,India
76181,-0.751447276,1.239676932,0.501644709,0.850679744,0.662120604,0.627024616,0.300747836,0.429847295,-0.883010559,-0.308954904,-1.516803994,0.098604787,1.310558351,0.343980207,1.468296271,-0.151473513,-0.228957891,0.156099524,0.809366111,0.020718899,0.195217693,0.505921245,-0.319789084,-1.275720466,0.036645865,-0.104327171,-0.073867267,0.062221295,25,0,France
147024,1.991284027,-0.277206218,-0.646193657,0.215418763,-0.053750219,0.106935696,-0.415808743,-0.016878847,1.090975436,-0.226781451,-1.037951857,1.064633878,1.603404681,-0.35154792,0.632983956,0.26015581,-0.791437683,-0.233911319,0.059129596,-0.060015364,-0.189880487,-0.395655949,0.314072688,0.16687077,-0.309860131,-0.625344555,0.038389482,-0.023711315,24.99,0,USA
88842,2.005132692,0.095960795,-1.610054636,0.350678274,0.382389175,-0.659030466,0.101765304,-0.108058993,0.20802169,-0.215368625,1.312707158,0.941680104,0.031374057,-0.651526727,-0.517172992,0.455241537,0.286292729,0.117818537,0.268945397,-0.131016137,-0.295305332,-0.794653707,0.343204281,0.672445375,-0.313034869,0.141532565,-0.067079661,-0.037302971,8.93,0,Germany
133137,0.193651135,-3.358053618,-2.557962867,-0.08312906,-0.481415329,0.440965669,1.185464295,-0.181363975,1.610861703,-1.39556739,-0.196775831,1.172621468,-0.074828277,0.579762289,0.985044381,-2.116594084,0.966764135,-1.579791818,-0.608747006,1.468505072,0.631181273,0.24838958,-0.682168767,-0.974687719,-0.145691373,-0.986750379,-0.070377705,0.093853162,909.78,0,Canada
148488,1.883334197,0.335271619,0.045765784,3.695783284,0.173721455,0.861543215,-0.480159836,0.138985282,-0.470467923,1.318768669,-1.441407819,0.441600652,1.616770394,-0.592069306,-0.676927747,1.244259689,-1.134368066,-0.005082998,-1.626269164,-0.133694249,0.167939655,0.619327785,0.16158264,0.488846165,-0.130261153,0.005757099,0.019338572,-0.022539034,13.01,0,USA
40930,1.013590972,-0.066490597,1.569837213,2.861623243,-0.704844243,1.130106817,-0.740559576,0.42647422,0.432930482,0.406397595,-0.075467313,1.32131048,0.09732822,-0.840237239,-2.960947494,0.065490017,-0.121430491,-0.184569693,0.211803755,-0.102099968,-0.260193128,-0.405116744,-0.042830064,0.015241302,0.427996878,-0.059551845,0.053761618,0.024114803,28.44,0,UK
150580,2.028442311,0.582347794,-2.46758012,0.580551029,0.805695944,-1.287926864,0.315242438,-0.284832584,0.161715714,-1.050950906,1.731961457,0.733724377,0.667492242,-2.499594661,0.314484756,1.027166469,1.361822509,1.781981519,-0.293274052,-0.086433392,0.13640015,0.597494354,-0.10810327,-0.530789224,0.294810262,-0.102679976,0.020573825,-0.004035684,1,0,France
33389,-0.127092764,0.767637482,1.483442433,1.165100034,0.163626082,-0.602488542,0.836352009,-0.264102445,-0.452674585,0.093603228,0.18835506,-0.203231129,-0.559236181,0.323401592,1.443661774,-0.946652587,0.300457556,-0.434398814,0.149380617,0.062267522,0.203583533,0.802470573,0.019412166,0.612165349,-0.721441007,-0.363084352,0.058101312,-0.023783726,21.5,0,India
138136,1.830104366,0.48892491,-0.411283063,3.513101121,0.404297394,0.211793489,0.08155864,0.051279408,-1.277443661,1.607754582,0.460526673,0.498508611,0.305890752,0.461834452,-0.788288919,1.602910359,-1.426111954,-0.143661998,-1.068656906,-0.175597959,-0.390258592,-1.352701711,0.473242592,-0.536855573,-0.636198889,-0.633881287,-0.033218327,-0.037249718,39,0,USA
32800,1.098112112,-0.299106718,0.562483089,0.819183363,-0.872858488,-0.681936876,-0.146514879,-0.023913511,0.78604079,-0.206100469,-0.916705842,-0.377693689,-1.649187098,0.217628031,0.05831843,-0.094184526,0.106253294,-0.535438895,0.244185371,-0.082311582,-0.281543113,-0.874937385,0.043438759,0.379359365,0.234517963,0.284414369,-0.046613692,0.023584224,72.98,0,UK
37343,1.251327768,-0.332632663,-0.404862429,-0.514396015,1.46300054,3.711770564,-1.176312935,1.011137193,0.450670836,-0.036117069,-0.142789622,0.03252535,0.222874175,0.032244026,1.661450174,1.056881339,-1.132632034,0.63156065,-0.123750918,0.059401429,0.042968897,-0.00318645,-0.021373756,1.034969405,0.347878864,0.377037558,0.011323193,0.024224208,12,0,Canada
97267,-0.372496322,1.303697776,-0.663366062,0.677629971,1.911494725,-0.535525305,1.783481534,-0.355723696,0.520701629,-1.554203359,2.065844593,-3.115769582,-0.121337616,-0.34427887,-1.92807501,0.17069865,2.106906013,1.518574361,-0.582183957,0.010107862,-0.114062711,-0.00402045,-0.223957328,0.400495846,0.181753732,-0.657599078,-0.058705148,-0.020765079,73,0,USA
33105,1.374990443,-1.133873091,1.048671565,-1.169041133,-2.098449303,-1.106807198,-1.119296428,-0.204466363,-1.733976678,1.374419914,0.089524814,-0.445634002,0.911465382,-0.513574745,0.741642407,-0.285150724,0.555669428,-0.142147535,-0.539475114,-0.224301845,-0.212405653,-0.316712271,0.165057371,0.886036963,0.075580281,-0.371482047,0.047401921,0.045125952,55,0,France
24847,1.100239027,0.191057639,0.456757768,1.23919556,-0.219355539,-0.272331277,-0.130155586,0.045394495,1.234512664,-0.194187594,2.378235088,-2.34430993,-0.130213739,2.391029237,-0.099297716,-0.056146217,0.50182344,0.306620566,-0.716004316,-0.271009434,-0.03477948,0.058714656,-0.046181618,0.13208271,0.470556362,-0.364423414,-0.015183014,0.003027292,27.95,0,USA
126847,1.414106277,-0.560135046,-0.575479863,4.037833164,-0.067611693,0.873952853,-0.056093117,0.20889647,-0.355219944,1.375334778,-0.480008837,0.051842367,-1.124040357,0.105061255,-2.43982937,0.705803859,-0.66190756,0.231437661,-0.964774954,0.102942563,0.244635848,0.390710099,-0.168494683,-0.474349494,-0.007836218,0.123446692,-0.054629207,-0.023297681,234.64,0,France
140010,2.175391243,0.157265409,-2.342210111,-0.09723965,0.81229323,-1.425394449,0.851125982,-0.616797036,0.154675042,0.003078335,-1.132526769,0.367466635,0.651435772,0.649033658,0.352362379,-0.474298949,-0.537654364,-0.402005855,0.359151936,-0.176002152,0.111914137,0.501741547,-0.137666874,-0.577792925,0.551176828,0.278748481,-0.08333864,-0.083877733,6.84,0,India
157090,1.943169856,-0.698360193,-0.422191436,0.373605836,-0.558474686,0.349388252,-0.929694588,0.229442388,1.547393345,0.0353304,-1.808122091,-0.620090101,-0.956488882,-0.079388267,0.967319789,0.936641294,-0.880623832,0.501259621,-0.094747271,-0.136494627,-0.021004292,-0.097253764,0.237224929,0.005168064,-0.478708589,0.177864575,-0.01395056,-0.029558043,51.31,0,Australia
138986,2.296663888,-1.263866235,-0.899850616,-1.483671119,-1.254031013,-0.965048899,-0.951548592,-0.32216953,-1.33068108,1.554717173,-0.899890415,-0.435261768,1.05489505,-0.515725414,-0.243078352,-0.701832883,0.520451183,-0.303130513,-0.183080741,-0.410121079,-0.159961384,0.110853526,0.219956586,-0.082646152,-0.151756819,-0.155575671,0.016289778,-0.051181598,15,0,UK
117226,1.82518341,0.034173184,-2.402699439,0.604929872,1.132086858,0.563794181,-0.101216593,0.287696975,0.499104406,-1.036239646,1.798159396,0.64815131,-0.53872144,-2.325581071,-0.231071955,-0.310782565,2.585378391,-0.206493862,-1.029514145,-0.201787681,0.112614845,0.682088551,-0.017414152,-1.487405316,-0.032463219,0.821485787,0.007411473,-0.033237268,29.56,0,Canada
31256,1.518759627,-0.901031006,0.694708308,-1.342679777,-1.599451755,-0.896778752,-1.009380288,-0.24564459,-1.891937787,1.396558037,-0.284791102,-0.313534087,1.57486879,-0.597054511,0.604780635,-0.289711654,0.377817426,-0.110642053,-0.292459965,-0.26962808,-0.245687359,-0.26431438,0.090248064,0.389732228,0.289520293,-0.284729199,0.049409526,0.028022886,7,0,India
150605,-2.00361775,1.69756368,-0.016691061,-1.283188136,-0.690524203,0.252996914,-1.068618861,0.750934014,0.146060211,-1.076192412,-0.809774696,0.396244329,-0.895253381,1.075960408,-0.333722265,1.068010164,-0.57137622,0.953051336,0.56376386,-0.530043798,0.711327701,-0.822135383,0.082009351,-1.112890799,-0.130922516,-0.223853426,-0.262435954,-0.015864493,0.77,0,Canada
40748,-1.05246687,-0.964967556,1.178913452,-1.246682473,-1.156830374,-0.398361254,1.804337733,-0.395911826,-1.281037747,-0.187140338,-0.333835913,-0.632811735,-0.79096235,-0.078794515,-0.351142363,-2.070375105,0.447285831,0.274209227,-1.642632996,0.254146142,-0.138811808,-0.35684321,0.718517988,0.578697282,-0.046403715,0.886996529,-0.271449553,-0.104377859,356.46,0,Canada
124165,1.960880517,-0.054485434,-1.730671016,0.279864802,0.266975247,-0.673329746,0.025852505,-0.097369351,0.790498165,-0.683322683,0.907890751,0.891380725,-0.157677222,-1.263764696,-0.754290861,0.233033654,0.742805479,0.550013171,0.485543573,-0.130557773,-0.20356353,-0.38789316,0.115006194,-0.580392554,-0.06299089,-0.080283205,-0.01130768,-0.032709093,28.56,0,USA
162998,0.418856364,-0.103955234,-0.872906184,-2.282597034,-0.54062078,-0.934622765,-0.427900741,0.017022349,-2.337727879,1.140320686,-1.628012802,-0.833425206,1.476017654,-0.162320883,-0.111424019,-0.472982494,0.291132042,0.363043453,0.109316874,-0.460093941,0.172131925,0.855843483,-0.067776296,-0.620860811,-0.31161395,0.049618083,-0.202841735,-0.089807292,0.01,0,France
21624,0.879295397,0.001972934,-0.094510099,1.264449245,0.544228882,0.705941002,0.16893804,0.193764197,1.159580669,-0.522916424,1.606485223,-2.525080637,0.16782964,2.430275831,1.171045783,-1.531021705,1.822530964,-1.961324276,-2.15237867,-0.232132169,0.037570086,0.273465402,-0.036150782,-0.708290218,0.38935995,-0.232611175,0.009743525,0.007320278,99.99,0,Australia
35578,-6.057218002,-8.415897982,-3.919369055,4.902677332,-9.068828966,5.570960636,12.905031,-1.142050624,-3.375424355,-2.173830932,0.752440405,-1.015981733,0.277621554,1.160098467,0.485102332,0.633882145,-0.495727507,1.93946414,0.434725242,7.857714702,2.229967533,0.123966586,8.09713902,-0.422241568,1.188900048,0.119411417,-1.100895626,0.400289021,3526.23,0,Canada
147560,2.041500643,-0.188328658,-1.396951748,0.183553495,0.038808353,-0.771833156,-0.015740973,-0.113599982,0.614815434,0.214860846,0.509980558,0.133960481,-1.388507528,0.925562679,0.303176506,0.121333606,-0.752623384,0.667220277,0.0962297,-0.32186733,0.278652494,0.877946698,-0.028731944,-0.396572313,0.204126784,-0.09096089,-0.026534214,-0.074738359,1,0,Canada
40197,1.141351257,0.1066925,0.650462694,1.274822443,-0.351492563,-0.089989156,-0.113298249,0.062146078,0.504376531,-0.20825429,-0.523865111,0.505368208,-0.265221648,0.011721108,0.099966613,-0.573461033,0.221572245,-0.971758964,-0.309463812,-0.184795547,-0.226381311,-0.457467186,0.054686824,0.063234383,0.440522118,-0.496767365,0.052789203,0.024475136,13.05,0,India
